France,Sri Lanka,2,AS365/AS565 Panther-helicopter,1977-01-01,AS-365 version
France,Sudan,6,AML-60/90-armoured car,1980-01-01,
France,Suriname,1,FPB-98-patrol craft,2012-01-01,Part of 17 m deal incl 2 FPB-72 patrol craft  for police
France,Sweden,16,Palmier-air search radar,1953-01-01,Assembled in Sweden  Swedish designation PS-17
France,Switzerland,200,AMX-13/75-light tank,1951-01-01,Swiss designation Pz-51
France,Syria,7,Ju-52/3m-transport aircraft,1949-01-01,Second-hand
France,Taiwan,6,La Fayette-frigate,1991-01-01,$2.8 b 'Kwang Hua-2' deal $875 m refunded 2011 after court ruled use of brokers as breach of contract  Taiwanese designation Kang Ding
France,Tanzania,8,AS-350/AS-550 Fennec-light helicopter,2017-01-01,H125 version
France,Thailand,38,F8F Bearcat-fighter aircraft,1954-01-01,Second-hand
France,Togo,6,M-8 Greyhound-armoured car,1958-01-01,Second-hand
France,Trinidad and Tobago,2,SA-341 Gazelle-light helicopter,1973-01-01,SA-341G version
France,Tunisia,15,EBR-75-armoured car,1956-01-01,
France,Turkiye,18,AS-12-anti-ship missile/ASM,1969-01-01,For AB-204AS helicopters
France,Turkmenistan,28,Mistral-portable SAM,2012-01-01,For Simbad-RC SAM system on P-1200 OPV
France,UAE,5,SA-316B Alouette-3-light helicopter,1971-01-01,For Abu Dhabi
France,Uganda,31,Bastion-APC/APV,2015-01-01,Incl at least 17 to 19 financed by USA  incl for use with AMISOM in Somalia
France,Ukraine,12,EC725 Super Cougar-transport helicopter,2018-01-01,Second-hand but modernized before delivery in Romania  part of EUR555 m deal  H225 version
France,UNITA Angola*,150,MILAN-anti-tank missile,1986-01-01,Aid
France,United Kingdom,2,Comet-1A-transport aircraft,1957-01-01,Second-hand
France,United Nations**,1,SA-313B Alouette-2-light helicopter,1960-01-01,Aid for UNOC operations in Congo  supplier uncertain
France,United States,5000,SS-10-anti-tank missile,1959-01-01,Incl for use on helicopters  US designation MGM-21A
France,unknown recipients,15000,ENTAC-anti-tank missile,1958-01-01,
France,Uruguay,3,Vigilante-patrol craft,1979-01-01,Uruguayan designation 15de Noviembre
France,Uzbekistan,8,AS-350/AS-550 Fennec-light helicopter,2013-01-01,AS-350B3 version
France,Venezuela,1,Dos De-OPV,1953-01-01,
France,Viet Nam,2,EC725 Super Cougar-transport helicopter,2009-01-01,EC-225LP version  for SAR
France,Yemen,15,AML-60/90-armoured car,1998-01-01,Probably second-hand
France,Zimbabwe,3,SA-316B Alouette-3-light helicopter,1961-01-01,
Georgia,DR Congo,10,Su-25-ground attack aircraft,1999-01-01,Possibly ex-Georgian
Georgia,Gambia,1,Su-25-ground attack aircraft,2001-01-01,Ex-Georgian
Georgia,Saudi Arabia,100,Didgori-APV,2015-01-01,Assembled in Saudi Arabia
Georgia,Turkmenistan,1,Su-25-ground attack aircraft,2003-01-01,Payment for debt  Su-25KM version
Germany,Brazil,16,ship engine-ship engine,2010-01-01,MTU diesel engine  for 4 Scorpene submarines from France
Germany,Chile,8,ship engine-ship engine,1997-01-01,MTU-16V-396 SE-84 750hp diesel engine  for 2 Scorpene submarines from France and Spain
Germany,Denmark,3,ship engine-ship engine,1975-01-01,MTU-20V-956 4800hp diesel engine  for 3 Niels Juel corvettes produced in Denmark
Germany,Egypt,12,ship engine-ship engine,2006-01-01,MTU-16V-595 5400hp diesel engine  for 3 Ambassador-4 corvettes from USA
Germany,Greece,40,ship engine-ship engine,1974-01-01,MTU 20V-538 4260hp diesel engine for 10 Combattante-3 Laskos FAC from France
Germany,Iceland,2,ship engine-ship engine,1974-01-01,MAN-8L40/45 4300hp diesel engine  for 1 Aegir OPV from Denmark
Germany,India,24,ship engine-ship engine,2005-01-01,MAN or MTU 16V-396 750hp diesel engine for 6 Scorpene submarines from France
Germany,Indonesia,8,ship engine-ship engine,1975-01-01,MTU-331 1120hp diesel engine  for 4 PSMM-5 FAC from South Korea
Germany,Israel,48,ship engine-ship engine,1970-01-01,MTU-16V-956 TB91 3380-3750hp diesel engine  for 10 Saar-4 Reshef and 2 Saar-4.5 Aliya FAC produced in Israel  possibly from Spanish production line
Germany,Libya,500,vehicle engine-vehicle engine,1973-01-01,OM-352A 170-190hp diesel engine  for 500 EE-9 armoured cars from Brazil
Germany,Malaysia,12,ship engine-ship engine,1976-01-01,MTU 16V-538 TB-91 3060hp diesel engine for 4 Handalan FAC from Sweden
Germany,Morocco,12,ship engine-ship engine,1977-01-01,MTU-16V-956 TB91 3750hp diesel engine  for 1 Descubierta frigate and 4 Lazaga FAC from Spain  probably from Spanish production line
Germany,New Zealand,4,ship engine-ship engine,2004-01-01,MAN-16RK-280 diesel engine  for 2 Tenix-1600 Otago OPV from Australia
Germany,Nigeria,8,ship engine-ship engine,1975-01-01,MTU-20V-956 TB92 5530hp diesel engine  for 2 Erinomi corvettes from UK
Germany,Oman,6,ship engine-ship engine,2007-01-01,MTU-20V-8000 diesel engine  for 3 Al Shamikh Khareef frigates from UK
Germany,Pakistan,4,ship engine-ship engine,2003-01-01,MTU 16V-4000 5000hp diesel engine for 2 Jurrat FAC from Thailand
Germany,Peru,6,Bo-105-light helicopter,1989-01-01,Bo-105LSA-3 version  from Canadian production line
Germany,Philippines,4,ship engine-ship engine,2014-01-01,MAN-8LX27/38 3900hp diesel engine  for 2 LPD-122m Tarlac AALS from Indonesia  from South Korean production line
Germany,Poland,,vehicle engine-vehicle engine,2022-01-01,MTU MT-811 1050hp diesel engine for 670 K-9 self-propelled guns and additional K-10 and K-11 ALV and command posts from South Korea
Germany,Saudi Arabia,80,vehicle engine-vehicle engine,2006-01-01,MB OM-366 240hp diesel engine for 80 CAESAR self-propelled guns from France
Germany,South Korea,3,ship engine-ship engine,2019-01-01,Siemens Permasyn 4200hp electric engine  for 3 Type-209/1400 Nagapasa submarines from South Korea
Germany,Sweden,32,ship engine-ship engine,1975-01-01,MTU-20V-672 TB-90 3600hp diesel engine  for 16 Hugin FAC from Norway
Germany,Taiwan,200,SUT-anti-ship/ASW torpedo,1988-01-01,For Zwaardvis Hai Lung and Guppy-2 Hai Shih submarines  from Indonesian production line
Germany,Thailand,3,TNC-45-FAC,1973-01-01,Thai designation Prabparapak  from Singaporean production line
Germany,Turkiye,5,ship engine-ship engine,2015-01-01,MAN-3240 10700hp diesel engine  for 1 BPE Anadolu AALS from Spain  from Spanish production line
Germany,Turkmenistan,10,vehicle engine-vehicle engine,2010-01-01,MAN 280hp diesel engine  for 10 Survivor-2 APC from Austria
Germany,UAE,24,ship engine-ship engine,2003-01-01,MTU-12V-595 TE-90 5600hp diesel engine  for 6 Baynunah corvettes from France
Germany,Ukraine,54,vehicle engine-vehicle engine,2022-01-01,MTU MT-881 Ka-500 1000hp diesel engine for 54 Krab self-propelled guns from Poland  possibly from South Korean production line
Germany,United Kingdom,11,Tpz-1 Fuchs-APC,1990-01-01,Second-hand  NBC reconnaissance version  aid during Gulf War
Germany,Viet Nam,2,ship engine-ship engine,1996-01-01,16V4000 M-90 9600hp diesel engine  for 2 BPS-500 FAC from Russia
Germany,Argentina,137,TAM-tank,1974-01-01,Developed for Argentina  incl 134 produced under licence in Argentina  originally more ordered and components delivered but cancelled re-ordered in 1990s
Germany,Australia,8,MEKO-200ANZ-frigate,1989-01-01,$2.7 b deal  Australian designation Anzac
Germany,Belgium,346,Leopard-1A1-tank,1967-01-01,Incl production of components in Belgium incl fire control for some  incl 12 driver training version
Germany,Brazil,1000,COBRA-anti-tank missile,1973-01-01,Cobra-2000 version
Germany,Bulgaria,2,OPV-90-corvette,2020-01-01,BGN984 m 'MMPV' programme incl training  produced under licence in Bulgaria  delivery planned 2025-2026.
Germany,Canada,18,Wisent-2-AEV/ARV,2011-01-01,Canadian Leopard-2A4 tanks rebuilt to Wisent-2 ARV
Germany,Chile,2,OPV-80-OPV,2005-01-01,$50 m deal  part of 'Danubio-4' programme  produced in Chile  Chilean designation Piloto Pardo and PZM
Germany,China,1200,vehicle engine-vehicle engine,1965-01-01,Model-6150L 260hp diesel engine  for YW-531/Type-63 APC and WZ-302/Type-70 self-propelled gun produced in China  produced under licence in China
Germany,Colombia,1,OPV-80-OPV,2008-01-01,Produced under licence in Colombia as 20 de Julio
Germany,Denmark,10,Willemoes-FAC,1972-01-01,Designed for production in Denmark
Germany,Ecuador,1,MPV70 Mk-2-OPV/transport ship,2020-01-01,$42 m deal  produced under licence in Ecuador
Germany,Egypt,1280,Fahd-APC,1978-01-01,Developed for assembly/production under licence in Egypt  incl Fahd-240/30 IFV version
Germany,Greece,4,MEKO-200-frigate,1988-01-01,$1.2 b deal offsets $250 m  partly financed by FRG 'Rstungssonderhilfe' aid programme and USA  MEKO-200 Mod-3HN version  incl 3 produced under licence in Greece  Greek designation Hydra
Germany,Hungary,109,Lynx KF41-IFV,2020-01-01,Part of EUR2 b deal  incl production under licence in Hungary  delivery planned 2022-2029
Germany,India,24730,MILAN-anti-tank missile,1979-01-01,MILAN-2 and MILAN-2T version  ordered from French-German company  most produced under licence in India  incl for BMP-2 IFV
Germany,Indonesia,57,Bo-105-light helicopter,1976-01-01,Produced under licence in Indonesia as NBO-105CB and NBO-105CBS  incl for police
Germany,Israel,4,MEKO PC-IN-frigate,2015-01-01,EUR430 m deal incl EUR115 m paid by Germany  NIS700 m offsets  incl production of components and final fitting out in Israel  Israeli designation Saar-6 or Magen
Germany,Italy,8,ship engine-ship engine,1965-01-01,MB-820 110hp diesel engine  for 4 Toti submarines produced in Italy
Germany,Japan,10,ship engine-ship engine,1963-01-01,MAN V8 1150hp diesel engine  for 5 Oshio submarines produced in Japan  produced under licence in Japan
Germany,Latvia,5,SWATH-125t-patrol craft,2008-01-01,Latvian designation Skrunda
Germany,Malaysia,6,FPB-45-patrol craft,1973-01-01,Produced under licence in Malaysia  Malaysian designation Jerong
Germany,Netherlands,480,Leopard-1A1-tank,1968-01-01,Incl production of components in Netherlands  incl 12 driver training version
Germany,Norway,6,Type-210-submarine,1982-01-01,$453 m deal offsets incl production of components in Norway  Norwegian designation Ula
Germany,Pakistan,4000,COBRA-anti-tank missile,1963-01-01,Most probably assembled/produced under licence in Pakistan  Cobra-1600 and Cobra-2000 version
Germany,Philippines,19,Bo-105-light helicopter,1974-01-01,Incl production of components and assembly in Philippines
Germany,Poland,4,ship engine-ship engine,1984-01-01,AS-16V25/30 4200hp diesel engine  for 1 Kaszub corvette produced in Poland  produced under licence in Poland
Germany,Singapore,6,TNC-45-FAC,1970-01-01,Incl 4 produced under licence in Singapore  Singaporean designation Sea Wolf
Germany,South Africa,2,MCMV-50m-MCM ship,1978-01-01,Supplied while UN embargo in force  SA designation Uminkuln Class  transfer hidden by being described as oil rig supply vessels  ordered as research vessels to be operated by SA Navy for Department of Transport  formally accepted as naval ships February 1
Germany,South Korea,1740,vehicle engine-vehicle engine,1981-01-01,MB-871 Ka-501 1200hp diesel engine  for 1484 K-1 tanks and 256 K-1 chassis from USA  produced under licence in South Korea
Germany,Spain,6,S-38/S-Boot-FAC,1952-01-01,Spanish designation LT-27
Germany,Sweden,6,Spica-1-FAC,1964-01-01,Designed for production under licence in Sweden
Germany,Switzerland,380,Leopard-2-tank,1984-01-01,$1.4 b deal  335 assembled/produced in Switzerland 60-70% of value produced in Swizterland  Swiss designation Pz-87 Leo
Germany,Thailand,1,Thalang-support ship,1978-01-01,Designed for production under licence in Thailand
Germany,Turkiye,6000,COBRA-anti-tank missile,1963-01-01,Probably most assembled/produced in Turkey  Cobra-1600 and probably Cobra-2000 version
Germany,United Kingdom,18000,MILAN-anti-tank missile,1976-01-01,Incl MILAN-2 version  ordered from French-FRG Euromissile company  most produced in UK offsets incl production for export via Euromissile until 1991
Germany,United States,595,Roland-SAM,1975-01-01,Part of $50-108 m deal  US designation MIM-115A
Germany,Albania,6,Bo-105-light helicopter,2006-01-01,Second-hand  aid  modernized to Bo-105E4 before delivery
Germany,Algeria,9,ship engine-ship engine,1983-01-01,MTU 20V-538 4260hp diesel engine for 3 Djebel Chenoua FAC produced in Algeria
Germany,Argentina,40,SST Seal-anti-ship torpedo,1968-01-01,For 2 Type-209 Salta submarines and 2 TNC-45 Intrepida FAC
Germany,Australia,6,BPz-2-ARV,1975-01-01,Australian designation Leopard AS-1 ARV Medium
Germany,Austria,3,Jaguar-1-tank destroyer,1995-01-01,Second-hand
Germany,Bahrain,2,Bo-105-light helicopter,1977-01-01,
Germany,Bangladesh,1,ASO-90-ASW sonar,1998-01-01,For 1 DW-2000H Bangabandhu frigate from South Korea
Germany,Belgium,12,Do-27-light transport aircraft,1959-01-01,Do-27J-1 Do-27A-4 version
Germany,Benin,2,Do-128-light transport aircraft,1985-01-01,
Germany,Bolivia,2,EC145-light helicopter,2011-01-01,Incl for VIP transport  SAR and anti-narcotics operations
Germany,Brazil,1,ship engine-ship engine,1967-01-01,GRD-68 8000hp diesel engine  for 1 Marajo support ship produced in Brazil
Germany,Brunei,6,ship engine-ship engine,1976-01-01,MTU 20V-538 TB-91 3840hp diesel engine for 3 Waspada FAC from Singapore
Germany,Burundi,1,Do-27-light transport aircraft,1966-01-01,Supplier uncertain  second-hand
Germany,Cabo Verde,1,Do-228MP-maritime patrol aircraft,1992-01-01,Aid
Germany,Cameroon,1,Do-28B-light transport aircraft,1966-01-01,For VIP transport
Germany,Canada,8,BPz-2-ARV,1976-01-01,Part of $115 m deal  Canadian designation Taurus
Germany,Chile,12,Bo-105-light helicopter,1975-01-01,For police
Germany,China,3,ship engine-ship engine,1975-01-01,8RL B66 15000hp diesel engine  for 3 Fuqing support ships produced in China
Germany,Colombia,60,SUT-anti-ship/ASW torpedo,1971-01-01,For Type-209 Pijao submarines
Germany,Costa Rica,1,Beech-18/C-45-light transport aircraft,1955-01-01,Second-hand  aid
Germany,Croatia,25,vehicle engine-vehicle engine,1992-01-01,BT-6L 130hp diesel engine  for LOV APC produced in Croatia
Germany,Cyprus,6,EC145-light helicopter,2022-01-01,Armed H-145M version  option on 6 more
Germany,Czechia,4,Dingo-2-APC,2007-01-01,CZK135 m $7.5 m deal  for use in Afghanistan
Germany,Denmark,12,ship engine-ship engine,1960-01-01,MTU 3000hp diesel engine  for 5 Falken FAC produced in Denmark
Germany,DR Congo,2,Do-27-light transport aircraft,1961-01-01,
Germany,Ecuador,3,TNC-36-FAC,1969-01-01,Ecuadorian designation Manta
Germany,Egypt,24,ship engine-ship engine,1978-01-01,MTU 20V-538-TB91 3840hp diesel engine  for 6 Ramadan FAC from UK
Germany,El Salvador,10,UR-416-APC,1970-01-01,Incl 2 for Police
Germany,Eritrea,5,Do-28D Skyservant-light transport aircraft,1993-01-01,Second-hand  aid
Germany,Estonia,2,Kondor-minesweeper,1993-01-01,Former GDR equipment  armament removed before delivery  Estonian designation Vambola  for use as patrol craft
Germany,Ethiopia,10,UR-416-APC,1970-01-01,
Germany,Finland,12,ship engine-ship engine,1978-01-01,MTU-16V-538 TB93 3410hp diesel engine  for 4 Helsinki FAC produced in Finland
Germany,France,1,DC-4/C-54-transport aircraft,1961-01-01,Second-hand
Germany,Gabon,2,EC135-light helicopter,2010-01-01,
Germany,Georgia,1,Lindau/Type-320-minesweeper,1998-01-01,Second-hand  Georgian designation Ayety  for coast guard  for use as patrol craft
Germany,Ghana,2,Dela-patrol craft,1973-01-01,
Germany,Greece,1,Cohoes-support ship,1958-01-01,Financed by US 'MDAP Offshore Procurement Programme' aid  Greek designation Thetis
Germany,Guinea-Bissau,1,Kondor-minesweeper,1990-01-01,Former GDR equipment  armament and minesweeping gear removed before delivery  sold illegaly by civilian company
Germany,Honduras,72,Saladin-armoured car,1983-01-01,Second-hand  FV-601D version
Germany,Hungary,3,MiG-23MS-fighter aircraft,1991-01-01,Second-hand former GDR equipment inherited by Germany  incl 1 MiG-23UB trainer/combat version
Germany,Iceland,2,ship engine-ship engine,1966-01-01,MAN-8L40/45 4300hp diesel engine  for 1 Aegir OPV from Denmark
Germany,India,2,Deepak-replenishment ship,1965-01-01,Financed by Indian shipping company in return for part-time use
Germany,Indonesia,10,R-Boot-minesweeper,1953-01-01,Indonesian designation Pulau Rau
Germany,Iran,2,Bandar Abbas-support ship,1972-01-01,
Germany,Iraq,2,ship engine-ship engine,1977-01-01,MTU-16V-956 TB91 3750hp diesel engine  for 1 Ibn Khaldoum frigate from Yugoslavia
Germany,Ireland,40,vehicle engine-vehicle engine,1999-01-01,MTU 6V183 TE-22 400hp diesel engine  for 40 Piranha-3H APC from Switzerland
Germany,Israel,24,S-58/H-34-helicopter,1959-01-01,H-34G-III H-34C version  originally bought by FRG but diverted to Israel
Germany,Italy,2,ship engine-ship engine,1957-01-01,MAN 1350hp diesel engine  for 7 Uzushio submarines produced in Japan  produced under licence in Japanor 1 Calvi submarine produced in Italy
Germany,Japan,15,EC135-light helicopter,2009-01-01,For training  Japanese designation TH-135
Germany,Jordan,6,EC135-light helicopter,2003-01-01,EC-635T-1 version  for border patrol
Germany,Katanga,5,Do-28B-light transport aircraft,1960-01-01,
Germany,Kazakhstan,12,EC145-light helicopter,2010-01-01,Incl assembly in Kazakhstan as KH-145 more delivered to non-military government agencies
Germany,Kenya,6,Do-28D Skyservant-light transport aircraft,1977-01-01,
Germany,Kuwait,2,FPB-57-FAC,1980-01-01,Kuwaiti designation Istiqlal
Germany,Latvia,1,Osa-patrol craft,1992-01-01,Former GDR FAC with armament removed before delivery  2 more for spares only  Latvian designation Zibens
Germany,Lebanon,1,Bremen-2-patrol craft,2007-01-01,Second-hand
Germany,Lesotho,2,Bo-105-light helicopter,1980-01-01,
Germany,Libya,40,ship engine-ship engine,1977-01-01,MTU 20V-538 TB-91 3900hp diesel engine for 10 Combattante-2G FAC from France
Germany,Lithuania,2,L-410 Turbolet-light transport aircraft,1993-01-01,Second-hand former GDR equipment  aid  L-410UVP version
Germany,Luxembourg,4,TP400-D6-turboprop,2003-01-01,For 1 A400M transport aircraft from Spain
Germany,Malawi,4,Do-28D Skyservant-light transport aircraft,1975-01-01,Do-128D-2 version
Germany,Malaysia,16,ship engine-ship engine,1970-01-01,MB-870 3500hp diesel engine  or 4 Combattante-2 Perdana FAC from France
Germany,Malta,1,Bell-47/OH-13-light helicopter,1972-01-01,Second-hand  aid
Germany,Mauritania,1,Neustadt-patrol craft,1990-01-01,Second-hand  Mauritanian designation Z'bar
Germany,Mexico,40,HWK-11-APC,1964-01-01,
Germany,Moldova,19,Piranha-3-APC,2022-01-01,Second-hand  aid  incl for Moldovan UN peacekeeping forces  Piranha-3H version  delivery planned 2023
Germany,Morocco,55,UR-416-APC,1977-01-01,
Germany,Mozambique,6,Mirage-light aircraft,2014-01-01,GX version
Germany,Myanmar,10,vehicle engine-vehicle engine,2003-01-01,BF-6M-1015 442hp diesel engine  for 10 BTR-3U IFV from Ukraine  status uncertain possible replaced by non-standard engine from other supplier
Germany,NATO**,2,Boeing-707-transport aircraft,1998-01-01,Second-hand  for use as trainer/transport aircraft for NATO AEW aircraft unit
Germany,Netherlands,52,BPz-2-ARV,1968-01-01,
Germany,New Zealand,2,MEKO-200ANZ-frigate,1989-01-01,$555 m deal  from Australian production line  New Zealand designation Te Kaha  option on 2 more not used
Germany,Niger,1,Commander-light transport aircraft,1970-01-01,
Germany,Nigeria,2,Noratlas-transport aircraft,1961-01-01,Probably Second-hand
Germany,North Macedonia,60,BTR-70-APC,1998-01-01,Former GDR equipment  aid
Germany,Norway,15,Type-207-submarine,1959-01-01,Norwegian designation Kobben  50% financed by USA
Germany,Oman,2,Do-228-light transport aircraft,1983-01-01,For police
Germany,Pakistan,90,F-86 Sabre-fighter aircraft,1965-01-01,Second-hand  CL-13B sabre Mk-6 version   officially bought by Iran but transferred to Pakistan
Germany,Panama,1,BK-117-light helicopter,2008-01-01,Possibly second-hand  part of $14 m deal financed by Taiwan  supplier may be USA  for police
Germany,Peru,60,SST Seal-anti-ship torpedo,1969-01-01,For Type-209 Islay submarines
Germany,Philippines,4,Kagitingan-patrol craft,1977-01-01,Planned production in Philippines abandoned
Germany,Poland,2,MiG-23M-fighter aircraft,1991-01-01,Second-hand former GDR equipment inherited by Germany  MiG-23UM trainer/combat version
Germany,Portugal,40,Do-27-light transport aircraft,1960-01-01,Do-27A-4 Do-27K version
Germany,Qatar,16,ship engine-ship engine,1992-01-01,MTU-20V-538 TB93 4685hp diesel engine  for 4 Vita Barzan FAC from UK
Germany,Romania,36,Gepard-self-propelled AA gun,1998-01-01,Second-hand  $37 m aid  modernized before delivery  7 more for spare part only
Germany,Russia,20,ship engine-ship engine,2010-01-01,MTU 16V4000 3650hp diesel engine for 5 Project-21631 Buyan-M corvettes produced in Russia  delivery of additional engines embargoed by Germany after 2014 Russian annexation of Crimea
Germany,Rwanda,1,Do-27-light transport aircraft,1963-01-01,
Germany,Saudi Arabia,3,Jaguar-FAC,1968-01-01,Saudi designation Dammam
Germany,Serbia,6,EC145-light helicopter,2016-01-01,H145M EC145M version  incl 4 armed version  Serbian designation H-50
Germany,Sierra Leone,1,Bo-105-light helicopter,1976-01-01,For VIP transport
Germany,Singapore,24,ship engine-ship engine,1993-01-01,MTU-12V-595 4225hp diesel engine  for 12 Fearless FAC produced in Singapore
Germany,Slovakia,15,Leopard-2A4-tank,2022-01-01,Second-hand  aid as replacement for 30 BMP-1 IFV delivered v to Ukraine as aid  delivery planned 2022-2023
Germany,Slovenia,6,Roland-mobile SAM system,2000-01-01,Second-hand  part of $12 m aid
Germany,Somalia,2,Do-28D Skyservant-light transport aircraft,1977-01-01,For Police
Germany,South Africa,2,Do-27-light transport aircraft,1957-01-01,
Germany,South Korea,18,ship engine-ship engine,1979-01-01,MTU-16V-538 TB82 2970hp diesel engine  for 9 Ulsan frigates produced in South Korea
Germany,Spain,26,Do-27-light transport aircraft,1971-01-01,Second-hand  Spanish designation U-9
Germany,Sudan,48,Ferret-APV,1961-01-01,Second-hand  aid
Germany,Suriname,1,Project-414-tug,2000-01-01,Second-hand  for use as patrol craft
Germany,Sweden,5,Do-27-light transport aircraft,1961-01-01,Swedish designation Fpl-53
Germany,Switzerland,7,Do-27-light transport aircraft,1958-01-01,Do-27H-2 version
Germany,Taiwan,4,MCMV-50m-MCM ship,1987-01-01,DM290 m USD161 m deal  officially exported as civilian off-shore supply ships  possibly modified in Taiwan to MCM ship without FRG permission or help
Germany,Tanzania,4,KFK-patrol craft,1964-01-01,Second-hand  aid
Germany,Thailand,9,ship engine-ship engine,1976-01-01,MTU 20V-538 TB-91 3840hp diesel engine for 3 Ratcharit MV-250 or BMB-230 FAC from Italy
Germany,Togo,2,Do-27-light transport aircraft,1970-01-01,Second-hand
Germany,Tunisia,1,PC-1604-patrol craft,1969-01-01,Second-hand
Germany,Turkiye,42,F-84F Thunderstreak-FGA aircraft,1963-01-01,Second-hand  aid
Germany,Turkmenistan,12,ship engine-ship engine,2014-01-01,MTU 20V4000 diesel engine for 6 Dearsan 33m FAC from Türkiye
Germany,UAE,4,Bo-105-light helicopter,1974-01-01,For Dubai police
Germany,Uganda,10,P-149D-light aircraft,1962-01-01,Second-hand  aid
Germany,Ukraine,15,BPz-2-ARV,2022-01-01,Second-hand  aid after 2022 Russian invasion of Ukraine
Germany,United Kingdom,2,Osa-mobile SAM system,1992-01-01,Second-hand  for training
Germany,United Nations**,452,BTR-70-APC,1993-01-01,Former GDR equipment  incl 4 ambulance version  aid  for use by Bangladeshi  Kenyan  Pakistani and Nepalese UN forces in Bosnia UNPROFOR
Germany,United States,27,Roland-mobile SAM system,1975-01-01,$50-108 m deal  orginal plan for version on M-109 self-propelled gun chassis changed to cheaper shelter-based version and plan for more cancelled
Germany,unknown recipients,7500,AIM-9B Sidewinder-SRAAM,1960-01-01,Recipient uncertain  produced in FRG for export to NATO countries  part of European production line involving production of components in several NATO countries and final assembly in FRG
Germany,Uruguay,55,Condor-APC,1976-01-01,
Germany,Venezuela,47,F-86D Sabre-fighter aircraft,1966-01-01,Second-hand but most stored and not used operationally by FRG  F-86K version
Germany,Yugoslavia,12,ship engine-ship engine,1974-01-01,MTU-16V-538 TB91 3600hp diesel engine  for 6 Koncar FAC produced in Yugoslavia
Germany,Zambia,10,Do-28D Skyservant-light transport aircraft,1973-01-01,
Germany,Zimbabwe,10,UR-416-APC,1975-01-01,Supplier uncertain
Ghana,India,4,DHC-4 Caribou-transport aircraft,1979-01-01,Second-hand
Greece,Cyprus,30,Marmon-Herrington-armoured car,1964-01-01,Second-hand  aid
Greece,Egypt,92,BMP-1-APC,2016-01-01,Second-hand  aid but overhaul in Greece paid by Egypt
Greece,Georgia,2,Dilos-patrol craft,1998-01-01,Second-hand
Greece,Iraq,100,BMP-1-IFV,2005-01-01,Second-hand  aid  originally 500 offered as aid but only 100 accepted
Greece,North Macedonia,10,4K-7FA-APC,1999-01-01,Second-hand  aid  Leonidas-1 version
Greece,Spain,1,Boeing-707-transport aircraft,1994-01-01,Second-hand  Boeing-707-350 version  modified for SIGNINT and COMINT in Israel before delivery  Spanish designation TM-17
Greece,Ukraine,40,BMP-1-IFV,2022-01-01,Second-hand  aid after 2022 Russian invasion of Ukraine  delivery planned 2022-2023
Hungary,Czechoslovakia,12,Yak-18A-trainer aircraft,1957-01-01,Second-hand but not used by Hungary before demobilization of Hungarian armed forces in 1956
Hungary,East Germany GDR,50,PSZH-D-944-APC,1982-01-01,For border and security police  GDR designation SPW-PS
Hungary,Ethiopia,4,Mi-8T-transport helicopter,1997-01-01,
Hungary,Iraq,200,PSZH-D-944-APC,1980-01-01,
Hungary,Peru,4,Mi-8T-transport helicopter,1992-01-01,Second-hand
Hungary,PLO Israel*,10,T-34-85-tank,1980-01-01,Second-hand
Hungary,Poland,12,Yak-18A-trainer aircraft,1957-01-01,Second-hand but not used by Hungary before demobilization of Hungarian armed forces in 1956
Hungary,Syria,10,MiG-21F-13-fighter aircraft,1973-01-01,Second-hand  delivered during 1973 October War to replace lost Syrian aircraft
Hungary,Viet Nam,40,MiG-17-fighter aircraft,1968-01-01,Second-hand
Iceland,Sweden,1,Herjolfur-transport ship,1993-01-01,Second-hand  for use as depot ship  Swedish designation Gl
India,Afghanistan,3,SA-315B Lama-light helicopter,2012-01-01,Cheetal version
India,Armenia,4,Swathi-arty locating radar,2020-01-01,$40 m deal
India,Bangladesh,4,DHC-3 Otter-light transport aircraft,1971-01-01,Second-hand  aid
India,Bhutan,1,Mi-4A-helicopter,1968-01-01,Second-hand  aid
India,Ecuador,6,Dhruv-helicopter,2008-01-01,INR2 b $50 m deal incl 1 more for VIP transport  for SAR
India,France,4,Falcon-2000-transport aircraft,2020-01-01,Part of EUR1.3 b 'AVSIMAR' programme incl 3 more produced in France and option on 5  French design produced under licence in India for France  for modification to Falcon-2000MP MP aircraft in France
India,Ghana,12,HT-2-trainer aircraft,1958-01-01,
India,Guinea-Bissau,1,SDB Mk-3-patrol craft,1992-01-01,Second-hand
India,Maldives,1,SDB Mk-5-patrol craft,2006-01-01,Second-hand but only 4 years old  Maldive designation Hurawee
India,Mauritius,1,Ford-patrol craft,1974-01-01,Second-hand  for coast guard
India,Mozambique,2,L&T Fast Interceptor-patrol craft,2019-01-01,Aid
India,Myanmar,2,Mi-8T-transport helicopter,1999-01-01,Second-hand  lease
India,Namibia,2,SA-315B Lama-light helicopter,1994-01-01,Part of $5.5 m deal  Cheetah version
India,Nepal,2,SA-316B Alouette-3-light helicopter,1974-01-01,Aid  Chetak version
India,Philippines,2,NGMMCB-coastal defence system,2021-01-01,PHP19 b $375 m deal
India,Seychelles,2,SA-316B Alouette-3-light helicopter,1982-01-01,Aid  Chetak version
India,Singapore,150,AMX-13/75-light tank,1972-01-01,Second-hand
India,South Africa,90,Centurion-3-tank,1978-01-01,Second-hand  armament removed before delivery  sold via private company  delivered via  Spain and Jordan  for modernization in South Africa to Olifant
